runNumber,eventNumber,mcChannelNumber,eventWeight,nMSeg_ratio_BIBM_raw,track_scalar_sum_pt_barrel_raw,MS1Vtx_clusE_raw,MS1Vtx_avg_clusE_raw,MS1Vtx_rms_clusE_raw,MS1Vtx_maxclusE_raw,MS1Vtx_l1ecal_raw,MS1Vtx_l1hcal_raw,MS1Vtx_l2ecal_raw,MS1Vtx_l2hcal_raw,MS1Vtx_l3ecal_raw,MS1Vtx_l3hcal_raw,MS1Vtx_l4ecal_raw,MS1Vtx_l4hcal_raw,MS1Vtx_mindR_jetcut_raw,MS1Vtx_sumTrackPt0p2Cone_raw,htmiss_NOSYS,met_met_NOSYS,msegUnAssoc_nBIL,msegUnAssoc_nBML,msegUnAssoc_nBOL,msegUnAssoc_nEIL,msegUnAssoc_nEML,msegUnAssoc_nEOL,muSeg_nBIL,muSeg_nBML,muSeg_nBOL,muSeg_nEIL,muSeg_nEML,muSeg_nEOL,msvtx_nRPC_s,scoreNN1b,scoreNN2b
410000,136748,537838,0.0,0.083333336,0.0,5.0166407,1.2541602,1.5938838,2.5613065,0.16315459,0.0,0.17138858,-0.05027359,1.8361088,0.0,0.29308105,0.0,1.1988432,0.0,119490.38,108748.97,3,36,27,10,2,3,4,38,29,11,3,5,1491,0.4641354291974502,0.8011595353770281
410000,146309,537838,5.5988722e-14,0.47368422,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3401232,0.0,93072.56,130245.55,9,19,26,8,1,0,11,20,27,9,2,1,1853,0.4864802512317249,0.8678279694431523
410000,80752,537838,3.4984632e-10,0.1724138,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.286581,0.0,63656.63,49028.12,5,29,27,6,1,1,5,31,29,7,2,2,2908,0.5392273231081665,0.9482902345014588
410000,24862,537838,2.2840299e-10,0.15,29.769241,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.325085,0.0,47577.715,46010.438,3,20,26,4,0,0,4,21,28,4,0,0,2790,0.5930327136510185,0.9276841811151307
410000,137103,537838,4.3409268e-10,0.05263158,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6005185,0.0,99637.75,114583.92,1,19,18,12,3,3,1,20,19,12,3,3,1816,0.4989816732286936,0.7545359093766322
410000,137138,537838,3.3250576e-11,1.0,41.163345,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9395492,0.0,153131.28,139279.5,10,10,17,22,2,2,12,11,19,22,2,3,2240,0.5600738155598712,0.8884894285191248
410000,116178,537838,0.0,0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8509681,0.0,85244.836,93086.09,2,16,22,4,3,4,7,18,25,4,4,6,1851,0.5743594185562815,0.881312747867834
410000,82703,537838,7.104679e-10,1.1764706,0.0,6.6158566,1.1026428,1.390522,2.313921,0.26800382,0.0,1.9690108,-0.1616781,1.2780049,0.0,0.24799976,0.0,1.1774427,0.0,167723.17,195337.55,20,17,16,5,2,1,23,21,21,6,3,1,1820,0.45389649900010987,0.8131393963917954
410000,86624,537838,0.0,1.1,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6111152,0.0,62433.438,92739.26,22,20,18,17,1,7,26,22,19,18,2,7,2455,0.5315621056316793,0.9257509374819917
410000,29925,537838,1.7164521e-10,0.16666667,21.239996,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9249146,0.0,61052.254,49532.355,6,36,17,4,0,1,6,38,19,4,0,1,2230,0.5549056063942572,0.9268239231086773
410000,30602,537838,1.7349484e-10,0.23809524,0.0,0.373894,0.373894,0.373894,0.373894,0.035924334,0.0,0.18956585,0.0,-0.039515823,0.0,0.0,0.0,2.6301594,0.0,118767.64,95315.9,5,21,23,5,3,3,5,23,26,6,5,6,3010,0.6980163817488875,0.9332134979466594
410000,35316,537838,2.8620092e-10,0.44444445,0.0,12.849976,4.283325,4.4772553,6.0033317,0.3800021,0.0,1.7970078,0.0,4.384012,0.0,0.0030014114,0.0,1.3887794,0.0,101203.8,103923.164,4,9,19,9,4,8,7,12,22,10,6,10,3009,0.39016206289873845,0.9589898357891042
410000,85105,537838,1.8190069e-10,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3306992,0.0,189774.03,178929.97,7,21,23,8,3,3,9,23,24,8,4,3,3488,0.6013136718337942,0.9295019592209663
410000,85205,537838,1.9996846e-10,0.23809524,93.82692,10.998126,1.8330208,2.175085,4.1175528,-0.06674263,0.0,0.14761238,1.310791,2.8036475,-0.020455053,2.0401495,0.0,2.1284747,0.0,77159.16,75483.79,5,21,18,7,0,1,5,21,19,7,0,1,1921,0.6426707027560568,0.7888696931900696
410000,52249,537838,4.2006051e-10,0.2857143,0.0,17.89386,2.5562656,3.0236442,6.0642776,0.9751601,0.0,2.9996896,0.0,5.7366805,0.0,0.004091705,0.0,2.5589247,0.0,110635.586,93144.72,2,7,19,7,0,1,2,8,20,7,0,1,2316,0.23016452056372316,0.7251925020335949
410000,87193,537838,6.7321352e-12,0.04347826,17.165327,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1687171,0.0,71012.93,100848.86,1,23,39,12,1,2,1,24,40,16,3,4,2672,0.5650934071351528,0.9377894607548547
410000,20104,537838,1.425924e-10,0.07692308,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8482819,0.0,143150.53,151467.66,2,26,28,4,0,0,2,26,28,4,0,0,2389,0.575700832383043,0.9084817536843213
410000,41209,537838,0.0,1.0909091,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050514,0.0,67534.09,98449.61,12,11,19,11,0,8,18,15,21,12,1,10,1958,0.49964870494736957,0.9455617241173215
410000,43310,537838,2.151122e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.613467,0.0,96183.34,109478.266,0,21,19,9,0,1,0,23,21,9,0,1,1737,0.5012805121841779,0.9288039104284916
410000,108690,537838,2.4793056e-10,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7138346,0.0,97912.53,104149.516,36,18,19,11,0,5,36,19,20,11,1,6,2373,0.5751477755796296,0.8142537470923158
410000,147837,537838,0.0,0.5,0.0,6.005909,1.2011819,1.3459665,1.9922783,0.084986724,0.0,1.0470182,0.0,2.1820233,0.0,-0.02199918,0.0,2.4272249,0.0,70563.97,70025.055,10,20,16,17,2,3,12,24,19,20,3,4,1671,0.504557723630961,0.8735632684929562
410000,144970,537838,1.7271494e-10,0.041666668,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.194107,0.0,69814.42,90535.61,1,24,16,5,3,5,1,26,18,5,4,6,2439,0.5973845542539002,0.9580508572368571
410000,119188,537838,5.345575e-11,0.1875,25.854355,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0036664,0.0,411246.75,427738.25,3,16,16,6,1,0,3,17,17,8,1,1,1395,0.5671805480792018,0.5958444951051567
410000,84445,537838,4.2563245e-11,0.5588235,12.253566,1.8314514,1.8314514,1.8314514,1.8314514,0.0,0.0,0.0,0.108261794,0.0,0.49559385,0.0,0.2508689,2.2763522,0.0,69339.86,89788.22,19,34,20,11,5,5,20,34,21,12,6,6,4228,0.47788840835194535,0.8594138057836851
410000,101807,537838,1.6677636e-10,0.125,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8802733,0.0,117683.1,116017.72,5,40,31,9,2,2,5,40,31,12,2,2,3698,0.6339704645259863,0.9201122550177127
410000,101834,537838,1.6422558e-10,0.09677419,6.2535233,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2183774,0.0,57341.06,35350.65,3,31,21,4,1,3,3,32,22,4,1,3,1466,0.5477136018634364,0.6006933090149305
410000,6483,537838,6.5553224e-10,0.18181819,0.0,8.1329565,1.6265913,1.7861476,2.5175035,0.96496105,0.0,1.482447,0.8014979,0.952495,0.59780407,0.09657072,-0.018263577,2.1370046,0.0,54210.15,47637.777,4,22,22,9,3,3,4,25,23,12,4,4,1533,0.37789051644405425,0.2037605784908294
410000,39289,537838,1.5360312e-10,0.14285715,74.118904,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0044353,0.0,123444.1,123162.92,1,7,29,4,1,3,1,7,29,4,1,3,2673,0.6892877051399412,0.9413928437605551
410000,39334,537838,2.1064991e-10,0.29166666,5.266462,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560146,0.0,44084.12,47362.965,7,24,21,10,3,3,10,24,23,11,3,3,1541,0.5643633573264927,0.9036672526018217
410000,102527,537838,6.288829e-10,0.2962963,17.254826,13.354417,3.3386042,4.5230355,7.9886804,0.26007685,0.0,2.916697,0.11027499,3.3085663,0.0,0.22360729,0.0,1.1519833,0.0,81868.79,83790.984,8,27,31,6,1,1,10,30,37,7,2,2,1686,0.41110925120279473,0.9861271367118567
410000,128437,537838,1.966916e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8123162,0.0,66894.89,60223.637,0,23,18,10,4,1,0,23,18,10,4,1,1246,0.575445852446819,0.27560107603998707
410000,146474,537838,0.0,1.7142857,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6760032,0.0,45784.34,34163.47,12,7,26,4,7,19,16,11,32,4,9,20,1389,0.6059288597861123,0.9338901610962212
410000,21954,537838,3.8659603e-11,0.4642857,296.6075,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8483574,0.0,441919.0,441610.7,13,28,26,3,3,1,14,29,27,4,5,3,6088,0.8125810921748923,0.8157670571408555
410000,43164,537838,2.1627793e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1800189,0.0,130232.39,120848.99,0,4,16,5,2,3,0,5,17,5,2,3,2506,0.4750017222714805,0.92354975881852
410000,8955,537838,1.4683198e-10,0.19444445,0.0,6.796544,1.3593088,1.5385524,2.4067476,1.1569349,0.0,1.1127892,-0.00782421,1.423347,0.0,0.11639756,0.0,2.614606,0.0,175062.64,186621.83,7,36,53,1,0,2,8,37,53,1,1,5,3314,0.5214811201651628,0.9493009420306454
410000,124667,537838,4.6542964e-11,0.5714286,0.0,7.310967,3.6554832,4.23655,5.796931,0.0059951153,0.0,0.104999624,3.8147535,0.89800745,0.2153349,-0.32599658,0.0,3.085819,0.0,71775.836,46899.465,4,7,25,8,1,1,5,7,26,8,1,1,2334,0.4513454332417345,0.9053161095471385
410000,117239,537838,5.0479824e-12,0.7916667,12.541057,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.982538,0.0,162675.55,149681.19,19,24,17,15,2,6,24,27,21,15,3,7,3805,0.6095837547968244,0.956125345400923
410000,129194,537838,1.336232e-10,1.125,0.0,1.0444299,1.0444299,1.0444299,1.0444299,0.09172383,0.0,0.44215518,0.0,0.017767148,0.0,0.0,0.0,1.6860061,0.0,169068.88,156452.66,9,8,22,8,2,2,11,9,23,15,2,2,3563,0.5214114130629908,0.8685215485804921
410000,114476,537838,5.377025e-12,0.33333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6190302,0.0,104046.17,128338.93,5,15,21,4,6,6,5,18,23,5,6,6,2913,0.5590316858076883,0.9127340553897152
410000,114498,537838,6.0220696e-12,0.5217391,0.0,10.317009,1.7195015,2.280506,4.62101,1.9484235,0.0,3.1909487,0.0,2.505107,0.0,0.1766,0.0,1.9758492,0.0,70802.67,27844.857,12,23,16,8,3,1,16,29,21,9,3,1,1909,0.42893100391977657,0.9274722494904386
410000,124250,537838,5.8850602e-12,1.8333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6060164,0.0,51332.113,48077.266,11,6,24,5,1,4,14,7,27,5,1,4,2446,0.6055829162988222,0.9342138737875798
410000,8750,537838,3.4944686e-12,0.36842105,0.0,1.2556347,1.2556347,1.2556347,1.2556347,0.6349934,0.0,0.2539971,0.0,0.09300617,0.0,-0.041000888,0.0,0.9465438,0.0,192192.66,230879.78,7,19,18,6,1,2,8,19,19,14,1,2,2521,0.43192179023230115,0.9354409529502962
410000,35747,537838,1.6851105e-10,0.071428575,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7843084,0.0,81514.44,79489.33,1,14,30,1,0,3,1,15,31,1,0,3,1847,0.510006251338851,0.7896638658614048
410000,35717,537838,1.2360084e-10,0.05882353,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2520304,0.0,207229.47,220128.61,1,17,20,10,3,3,1,19,22,10,3,3,1791,0.6003957943870062,0.7705615381584326
410000,26572,537838,2.0010224e-10,0.08,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3128636,0.0,55366.035,20092.555,2,25,28,4,0,2,2,25,28,4,0,2,3151,0.4812791109603335,0.29789381699817297
410000,84542,537838,5.613379e-12,0.47619048,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3739336,0.0,75859.09,76777.82,10,21,21,9,0,1,10,24,24,9,0,1,2015,0.6050931982198369,0.6821167652274287
410000,123461,537838,1.7321254e-10,0.3,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.846355,0.0,134790.11,126650.484,6,20,24,4,3,5,6,22,26,4,3,5,3767,0.511425785768289,0.930265356660426
410000,80213,537838,2.3131326e-10,0.38709676,0.0,4.182066,1.394022,1.6075382,2.524478,0.0421535,0.0,0.43228534,0.59513956,0.34363297,0.93659234,0.005958072,0.01299799,2.531079,0.0,84286.11,92459.8,12,31,17,10,4,3,12,35,20,10,5,5,2994,0.4714879611896339,0.8092792901954526
410000,138459,537838,2.2404194e-10,0.23333333,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4046223,0.0,103738.71,112622.99,7,30,18,2,0,0,7,30,18,3,1,0,1834,0.4859343558161072,0.8276027114681996
410000,38623,537838,1.6849726e-10,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.717496,0.0,84426.805,84820.19,0,25,27,8,1,4,0,26,28,8,1,4,1500,0.5701599708035271,0.880134934799333
410000,122382,537838,4.5671214e-10,0.16,40.78143,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0605252,0.0,256728.22,232106.84,4,25,39,7,2,6,4,25,39,7,2,6,1843,0.5952668256750608,0.8681506932219232
410000,119464,537838,1.470417e-10,0.16666667,34.59966,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9360635,0.0,164059.73,187191.77,5,30,29,8,3,2,5,33,31,8,4,3,1297,0.6337735553484078,0.8514504931442161
410000,113457,537838,1.6160366e-10,0.1923077,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1974657,0.0,42692.375,44181.96,5,26,18,2,4,2,5,27,20,3,5,2,3100,0.5336150616834735,0.8412222175235503
410000,135863,537838,1.7480285e-10,0.5925926,9.378782,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2682474,0.0,82667.47,88754.06,16,27,23,4,1,2,18,28,26,4,1,2,3848,0.6165917666467966,0.880595365004536
410000,135617,537838,1.648677e-10,0.5294118,0.0,1.020912,0.5104561,0.5654483,0.7536974,0.0069999998,0.0,0.2519991,0.020875698,0.19400443,0.0,0.05699977,0.0,2.112157,0.0,60197.94,59991.434,9,17,25,8,0,4,11,19,25,8,0,4,2436,0.6612766211071084,0.8923998044136271
410000,126497,537838,0.0,0.43333334,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3859408,0.0,65712.0,79079.3,13,30,17,10,1,3,13,31,19,10,1,3,1760,0.48745813311243646,0.8842406543296305
410000,37289,537838,7.7072795e-14,0.14285715,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0808642,0.0,50197.953,45254.66,5,35,35,8,0,0,5,36,36,8,0,0,1661,0.5270325263221176,0.32720285149589845
410000,128521,537838,1.4764197e-10,0.44444445,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.449849,0.0,83611.945,114950.555,8,18,25,5,6,6,9,18,26,5,7,8,3467,0.5497355393828721,0.8863671751326585
410000,7111,537838,1.5867258e-10,0.33333334,10.071463,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2802227,0.0,111277.24,121376.88,3,9,20,5,0,1,3,10,21,5,0,1,1716,0.5560037225810261,0.8331997106431072
410000,117504,537838,0.0,0.6666667,0.0,11.340666,1.890111,2.135745,3.2437444,0.8128961,0.0,1.0521052,1.9467127,2.34447,-0.1138195,0.2107503,0.0,1.344224,0.0,48348.09,34075.836,16,24,17,14,0,3,16,27,20,14,0,3,1409,0.2619314158897911,0.3320713661077749
410000,147492,537838,0.0,0.1,8.716065,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765875,0.0,58259.04,34372.36,1,10,20,16,3,3,1,11,21,16,3,3,1807,0.4718458920563626,0.7363239613447936
410000,22490,537838,1.5733198e-10,0.6296296,25.549585,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.941398,0.0,86230.32,87674.06,17,27,22,11,1,1,20,30,26,11,1,1,2065,0.6241205594876555,0.8343295633470365
410000,138694,537838,1.9651258e-10,0.64705884,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.167706,0.0,47641.395,52334.105,11,17,16,9,0,2,14,19,18,9,0,3,1371,0.5382341743929897,0.41910150245277067
410000,138814,537838,1.3765877e-10,0.5,1635.5203,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3411376,0.0,155204.9,166085.3,8,16,20,9,1,2,13,20,23,9,1,2,2336,0.9522513581484547,0.8943293455568789
410000,120040,537838,1.9907404e-10,0.6363636,73.15684,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4484335,0.0,120970.51,134508.94,7,11,18,8,2,1,9,13,19,8,2,2,3479,0.6198058717503976,0.8856471601583792
410000,9659,537838,1.6088564e-10,0.53333336,0.0,18.185427,4.546356,4.735231,6.7197795,0.3389949,0.0,4.264002,0.31163538,4.3960047,-0.051065337,0.7499993,3.476754,3.0606148,0.0,116873.36,126301.13,8,15,16,4,0,1,8,17,20,4,0,1,1682,0.1438311022210772,0.9080662972089945
410000,46390,537838,8.003247e-14,0.61904764,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3275678,0.0,82621.55,91954.87,13,21,17,8,1,3,15,23,18,8,2,4,1777,0.5464899333132747,0.8136412075059123
410000,46543,537838,0.0,0.0,61.80104,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9276552,0.0,115330.086,105243.25,0,21,26,6,1,6,0,23,27,6,1,6,2283,0.673742622120494,0.9518293052566146
410000,133846,537838,1.3548092e-10,0.1764706,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.126592,0.0,151858.42,166867.86,6,34,22,14,3,2,9,37,26,14,3,2,2276,0.5899086724340694,0.9312039174645353
410000,129308,537838,1.61963e-10,0.73333335,11.871224,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3713937,0.0,41209.617,37271.75,11,15,16,4,1,1,12,18,19,4,1,1,2111,0.573302042088391,0.926404403815071
410000,122034,537838,7.8220075e-10,0.41379312,40.685375,16.541533,2.363076,3.7197049,9.220968,2.3383732,0.0,5.611466,0.0,3.8151984,0.0,-0.07857359,0.0,1.6513655,0.0,121533.21,122554.914,12,29,22,8,3,2,14,31,23,8,3,2,2887,0.5230999066221045,0.8122370440883481
410000,3021,537838,1.4829368e-10,0.47619048,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0787376,0.0,71855.11,67525.57,10,21,19,6,1,1,10,24,22,6,1,2,1945,0.47373462692665047,0.918809835147547
410000,938,537838,1.5078115e-10,0.6315789,0.0,11.113737,2.7784345,2.9216182,3.8739033,0.0524019,0.0,0.3843884,3.054485,0.46386895,1.3687139,-0.16333316,1.3696134,2.8170414,0.0,203489.88,207575.81,12,19,27,3,3,1,13,22,29,3,3,1,3050,0.2083023137729315,0.9254580877416271
410000,1024,537838,1.3524099e-10,0.09090909,66.76844,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1910194,0.0,163760.47,162304.5,2,22,26,4,4,3,2,22,26,5,4,3,1915,0.5842714549120136,0.9241147324828638
410000,126691,537838,0.0,0.29411766,12.961462,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6148536,0.0,58175.336,59108.094,5,17,21,8,1,2,5,19,23,8,1,2,1443,0.5806889278813674,0.8348462617542373
410000,147754,537838,0.0,0.3783784,31.819813,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1226385,0.0,421941.38,450562.25,14,37,27,16,1,3,16,46,37,17,2,4,3030,0.6397575639409692,0.9442480601774317
410000,78571,537838,8.521258e-14,0.08695652,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9478104,0.0,79069.49,54562.125,2,23,18,6,1,5,8,26,19,6,1,5,1522,0.5198382959260512,0.9529262845459174
410000,27364,537838,6.2689803e-10,0.5263158,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4262538,0.0,80488.55,80796.79,10,19,17,6,0,2,11,22,19,6,0,2,1602,0.609136090780501,0.8308097174967848
410000,100561,537838,3.1255894e-11,0.3,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6631174,0.0,513183.25,515666.6,9,30,26,10,3,3,10,31,26,10,3,3,4341,0.5612714350262971,0.9577268138416516
410000,140866,537838,1.8033873e-10,0.21428572,5.307575,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6051862,0.0,87366.875,63329.062,3,14,18,8,0,2,3,16,20,8,0,2,1513,0.5665104207044053,0.6229494624808487
410000,92588,537838,7.093181e-10,0.375,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565122,0.0,98288.14,105823.18,9,24,18,3,2,3,9,24,18,3,2,3,2288,0.49605195612771735,0.9035394463400366
410000,122368,537838,3.832792e-10,0.375,22.786812,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.105963,0.0,302148.8,314738.3,15,40,40,8,1,1,19,44,47,8,1,1,3194,0.5680007283521756,0.9750064290757605
410000,90279,537838,2.6160749e-10,0.375,0.0,1.0825944,0.3608648,0.4569171,0.70096886,-0.1827265,0.0,0.7119688,0.0,0.023315841,0.0,-0.048830956,0.0,3.4199214,0.0,60775.46,36066.582,9,24,23,7,0,5,9,27,26,7,0,5,2383,0.7725816294152728,0.9717265098217654
410000,24505,537838,2.0038723e-10,0.3529412,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3583324,0.0,63952.395,72602.01,6,17,17,3,0,0,9,17,20,3,0,0,1522,0.5432104191759446,0.4542229278907757
410000,121389,537838,1.8527782e-10,0.53333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5811388,0.0,97179.0,98788.46,8,15,16,6,5,5,8,16,17,6,6,6,2955,0.5011910366252957,0.9441217689146604
410000,88166,537838,1.6842397e-10,0.083333336,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4839168,0.5412648,96213.5,93849.28,1,12,22,2,0,0,1,12,22,2,0,0,2614,0.43862671160660105,0.9618246191868338
410000,96373,537838,0.0,0.72,0.0,11.816561,5.9082804,7.052943,9.760063,0.88461167,0.0,2.196607,0.0,2.0077085,0.0,0.018302422,0.0,1.3346272,0.0,109873.55,114711.53,18,25,24,15,4,10,18,26,25,15,5,11,2411,0.43369715061105896,0.8918057722727512
410000,88610,537838,1.8284291e-10,0.25,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4371837,0.0,99245.14,99432.8,2,8,25,6,1,1,3,10,28,7,2,1,2182,0.4878191615054239,0.7485133853776258
410000,118524,537838,1.53237e-10,0.84615386,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5044873,0.0,124748.99,117771.93,11,13,20,8,0,2,12,13,21,8,0,2,2271,0.5649097567929819,0.7776695689689377
410000,29539,537838,5.620262e-12,0.2631579,48.96104,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.166037,0.0,85732.914,82817.61,5,19,18,10,7,10,5,19,18,10,7,10,1622,0.6131864438633715,0.9006432715257117
410000,41379,537838,0.0,0.6923077,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1888522,0.0,56804.47,62598.227,9,13,17,7,5,7,11,18,19,7,5,7,2164,0.4881463351291848,0.9684464677817314
410000,121748,537838,1.6511399e-10,0.32,31.885414,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9034227,0.0,74770.14,83039.98,8,25,20,6,1,1,8,25,20,7,2,2,1838,0.5711815201131913,0.7621414402773752
410000,125153,537838,1.7968205e-10,0.27586207,0.0,0.89326084,0.44663042,0.48310915,0.6307926,0.11681076,0.0,0.37325495,0.0,-0.039116964,0.0,0.0,0.0,1.2924137,0.0,75421.2,47783.234,8,29,19,13,4,8,8,29,19,13,5,9,3505,0.620942375315966,0.7657483625148326
